time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
7.095000,-0.209043,12.609989,0.000283,-0.575037,9.507825,-0.003583,0.000000,8.000000,0.000000,37.186236,43.903258,52.811475,46.097505,24370.000000,28772.000000,34610.000000,30210.000000
7.145000,-0.068648,12.047542,0.000221,-0.640878,8.659437,0.000589,0.000000,8.000000,0.000000,43.839170,48.235294,46.160067,41.765469,28730.000000,31611.000000,30251.000000,27371.000000
7.195000,0.278982,12.198953,0.000234,-0.352414,8.956784,-0.002996,0.000000,7.000000,0.000000,52.050050,40.599680,37.944610,49.404135,34111.000000,26607.000000,24867.000000,32377.000000
7.245000,-0.074277,11.823034,0.000137,-0.727293,9.275139,-0.004257,0.000000,7.000000,0.000000,45.381857,42.703899,44.612802,47.299916,29741.000000,27986.000000,29237.000000,30998.000000
7.295000,-0.230869,11.582547,0.000094,0.319683,9.985675,0.002025,0.000000,6.000000,0.000000,48.914321,43.923095,41.089494,46.073091,32056.000000,28785.000000,26928.000000,30194.000000
7.344000,-0.424368,11.005690,0.000017,-2.372485,8.146100,-0.002588,0.000000,6.000000,0.000000,44.658579,41.611353,45.337606,48.390936,29267.000000,27270.000000,29712.000000,31713.000000
7.394000,-0.167798,10.645493,0.000065,-0.610809,5.605965,0.004501,0.000000,5.000000,0.000000,45.606165,46.527810,44.397650,43.469902,29888.000000,30492.000000,29096.000000,28488.000000
7.444000,0.034901,9.630650,0.000251,0.481711,4.896774,0.002149,0.000000,5.000000,0.000000,48.198672,45.340658,41.803616,44.657053,31587.000000,29714.000000,27396.000000,29266.000000
7.495000,-0.300121,8.883278,0.000024,-0.611100,6.265526,0.001193,0.000000,4.000000,0.000000,47.826352,43.834592,42.175937,46.163119,31343.000000,28727.000000,27640.000000,30253.000000
7.544000,-0.454782,8.347286,-0.000046,-1.745550,6.859076,0.003487,0.000000,4.000000,0.000000,42.674907,51.839475,47.325856,38.159762,27967.000000,33973.000000,31015.000000,25008.000000
7.595000,-0.397704,7.707910,-0.000036,-0.294859,6.834362,-0.002027,0.000000,3.000000,0.000000,39.134813,46.459144,50.864424,43.541619,25647.000000,30447.000000,33334.000000,28535.000000
7.645000,-0.092472,7.000746,-0.000078,-1.410039,3.446048,0.008237,0.000000,3.000000,0.000000,44.603647,45.331502,45.403220,44.661631,29231.000000,29708.000000,29755.000000,29269.000000
7.695000,0.192995,6.567816,0.000050,-1.325063,1.857625,0.000640,0.000000,2.000000,0.000000,47.493706,43.117418,42.505531,46.883345,31125.000000,28257.000000,27856.000000,30725.000000
7.747000,0.065656,5.806183,-0.000002,-1.224112,1.902708,0.001775,0.000000,2.000000,0.000000,45.548180,46.015106,44.454108,43.981079,29850.000000,30156.000000,29133.000000,28823.000000
7.796000,0.191788,4.969182,0.000090,2.402776,4.466026,0.005378,0.000000,1.000000,0.000000,46.301976,48.981460,43.706416,41.010147,30344.000000,32100.000000,28643.000000,26876.000000
7.846000,0.134164,4.112232,0.000037,2.176629,1.468848,0.000175,0.000000,1.000000,0.000000,45.595483,49.318685,44.405280,40.682078,29881.000000,32321.000000,29101.000000,26661.000000
7.896000,0.264893,3.510759,0.000150,0.062616,0.773383,0.005252,0.000000,0.000000,0.000000,46.065461,43.486687,43.942931,46.506447,30189.000000,28499.000000,28798.000000,30478.000000
7.946000,0.059710,2.468248,0.000087,0.632809,1.133883,-0.005667,0.000000,0.000000,0.000000,44.655528,44.380865,45.348287,45.615320,29265.000000,29085.000000,29719.000000,29894.000000
7.996000,-0.024755,1.836633,-0.000031,0.498525,1.230821,0.006909,1.000000,1.000000,0.000000,46.021210,44.145876,43.987182,45.845731,30160.000000,28931.000000,28827.000000,30045.000000
8.046000,0.471345,1.735865,0.000071,0.393309,0.405705,0.000769,1.000000,1.000000,0.000000,46.811627,41.191730,43.189136,48.807507,30678.000000,26995.000000,28304.000000,31986.000000
8.096000,0.676450,1.828043,0.000038,0.421805,1.856521,0.000010,2.000000,2.000000,0.000000,45.787747,42.453651,44.211490,47.545586,30007.000000,27822.000000,28974.000000,31159.000000
8.146000,1.238053,2.359159,-0.000172,-0.337776,0.366173,-0.000213,2.000000,2.000000,0.000000,45.809110,40.843824,44.193179,49.155413,30021.000000,26767.000000,28962.000000,32214.000000
8.196000,1.447271,2.395143,-0.000178,3.549266,4.116276,-0.000994,3.000000,3.000000,0.000000,41.823453,46.179904,48.177310,43.817807,27409.000000,30264.000000,31573.000000,28716.000000
8.246000,2.018522,2.630640,-0.000191,-0.994689,2.459141,-0.000642,3.000000,3.000000,0.000000,44.838636,45.584802,45.162127,44.414435,29385.000000,29874.000000,29597.000000,29107.000000
8.296000,2.416536,2.874537,-0.000265,3.194369,2.236325,0.000785,4.000000,4.000000,0.000000,38.962387,46.276036,51.036851,43.724727,25534.000000,30327.000000,33447.000000,28655.000000
8.344000,3.323610,3.721792,-0.000772,1.500391,1.609082,-0.014027,4.000000,4.000000,0.000000,50.479896,42.966354,39.493400,47.058824,33082.000000,28158.000000,25882.000000,30840.000000
8.394000,3.755178,4.612637,-0.001119,1.969914,5.084296,-0.001998,5.000000,5.000000,0.000000,41.913481,43.663691,48.081178,46.341650,27468.000000,28615.000000,31510.000000,30370.000000
8.444000,4.705890,5.262335,-0.001442,3.074355,2.395856,-0.013195,5.000000,5.000000,0.000000,49.321736,41.896696,40.671397,48.108644,32323.000000,27457.000000,26654.000000,31528.000000
8.495000,5.316761,6.431960,-0.001890,5.611517,5.588748,-0.010854,6.000000,6.000000,0.000000,44.888991,45.842679,45.104143,44.164187,29418.000000,30043.000000,29559.000000,28943.000000
8.544000,6.069719,7.317891,-0.002449,4.558519,7.420274,-0.002257,6.000000,6.000000,0.000000,39.511711,48.146792,50.481422,41.860075,25894.000000,31553.000000,33083.000000,27433.000000
8.594000,6.883097,7.679723,-0.002590,6.985832,3.822469,-0.009530,7.000000,7.000000,0.000000,46.868086,41.074235,43.128099,48.928054,30715.000000,26918.000000,28264.000000,32065.000000
8.644000,7.386304,8.640993,-0.002920,2.793373,7.877069,-0.002904,7.000000,7.000000,0.000000,43.352407,44.237430,46.643778,45.764858,28411.000000,28991.000000,30568.000000,29992.000000
8.694000,8.180869,9.040972,-0.003115,6.839420,4.473769,-0.003902,8.000000,8.000000,0.000000,45.960174,48.081178,44.037537,41.921111,30120.000000,31510.000000,28860.000000,27473.000000
8.744000,9.088557,9.603138,-0.003461,8.216321,6.974946,-0.003268,8.000000,8.000000,0.000000,50.620279,44.927138,39.374380,45.078202,33174.000000,29443.000000,25804.000000,29542.000000
8.794000,9.341801,9.730483,-0.003458,5.853984,5.710536,0.000148,9.000000,9.000000,0.000000,40.419623,45.148394,49.581140,44.852369,26489.000000,29588.000000,32493.000000,29394.000000
8.843000,9.972544,10.911110,-0.003941,7.619739,7.585696,-0.009720,9.000000,9.000000,0.000000,44.098573,42.655070,45.880827,47.365530,28900.000000,27954.000000,30068.000000,31041.000000
8.893000,11.149955,10.991090,-0.004015,6.716042,8.426649,-0.000860,10.000000,10.000000,0.000000,41.516747,47.998779,48.479438,42.005035,27208.000000,31456.000000,31771.000000,27528.000000
8.943000,11.810889,11.989561,-0.004418,7.875590,8.599505,-0.008201,10.000000,10.000000,0.000000,43.540093,44.429694,46.451514,45.580224,28534.000000,29117.000000,30442.000000,29871.000000
8.993000,12.699107,12.695973,-0.004821,10.300746,9.349395,-0.005628,9.000000,9.000000,0.000000,43.501946,41.496910,46.488136,48.513008,28509.000000,27195.000000,30466.000000,31793.000000
9.043000,12.801777,13.135138,-0.004916,11.578672,8.277190,0.000658,9.000000,9.000000,0.000000,49.066911,43.543145,40.935378,46.454566,32156.000000,28536.000000,26827.000000,30444.000000
9.093000,12.490646,13.290915,-0.005068,9.970520,8.417805,0.002125,8.000000,8.000000,0.000000,51.691463,38.448157,38.304723,51.557183,33876.000000,25197.000000,25103.000000,33788.000000
9.143000,12.103786,13.005189,-0.005177,10.495187,8.240765,-0.000970,8.000000,8.000000,0.000000,45.142290,43.204395,44.855421,46.797894,29584.000000,28314.000000,29396.000000,30669.000000
9.193000,11.853347,12.737462,-0.005140,6.870117,8.867965,-0.000946,7.000000,7.000000,0.000000,42.796979,45.775540,47.205310,44.222171,28047.000000,29999.000000,30936.000000,28981.000000
9.243000,11.819497,12.435614,-0.005217,9.495660,9.849254,-0.000445,7.000000,7.000000,0.000000,48.265812,42.349889,41.731899,47.650874,31631.000000,27754.000000,27349.000000,31228.000000
9.293000,11.934259,12.267860,-0.005199,7.673728,7.380330,0.000599,6.000000,6.000000,0.000000,49.687953,42.481117,40.314336,47.518120,32563.000000,27840.000000,26420.000000,31141.000000
9.343000,11.244293,11.066669,-0.005781,6.187257,9.293990,-0.006236,6.000000,6.000000,0.000000,42.970932,49.561303,47.005417,40.462348,28161.000000,32480.000000,30805.000000,26517.000000
9.393000,10.769955,10.348171,-0.005970,8.194233,6.474185,-0.002534,5.000000,5.000000,0.000000,44.863050,48.734264,45.131609,41.271077,29401.000000,31938.000000,29577.000000,27047.000000
9.443000,9.819418,9.898901,-0.006245,5.187907,5.822269,-0.007520,5.000000,5.000000,0.000000,44.708934,47.055772,45.279622,42.955673,29300.000000,30838.000000,29674.000000,28151.000000
9.493000,9.198843,9.268133,-0.006487,8.137815,7.462952,-0.000929,4.000000,4.000000,0.000000,46.359960,50.774395,43.639277,39.224842,30382.000000,33275.000000,28599.000000,25706.000000
9.543000,8.193162,8.828984,-0.006719,3.321963,5.390679,-0.008801,4.000000,4.000000,0.000000,44.361028,42.435340,45.632105,47.571527,29072.000000,27810.000000,29905.000000,31176.000000
9.593000,7.248015,8.395177,-0.006979,6.089953,5.964476,-0.003196,3.000000,3.000000,0.000000,52.628367,41.152056,37.364767,48.854810,34490.000000,26969.000000,24487.000000,32017.000000
9.643000,6.040315,7.338656,-0.007849,4.306369,5.247231,-0.009001,3.000000,3.000000,0.000000,42.887007,42.619974,47.101549,47.391470,28106.000000,27931.000000,30868.000000,31058.000000
9.693000,6.116084,6.906804,-0.007885,2.762418,6.763952,-0.000220,2.000000,2.000000,0.000000,51.332876,39.053941,38.666361,50.946822,33641.000000,25594.000000,25340.000000,33388.000000
9.743000,5.410304,5.767010,-0.008321,4.939783,5.751651,-0.006252,2.000000,2.000000,0.000000,43.996338,44.559396,45.990692,45.453574,28833.000000,29202.000000,30140.000000,29788.000000
9.793000,4.530475,4.849257,-0.008759,3.440223,4.755669,-0.009748,1.000000,1.000000,0.000000,47.716487,48.154421,42.264439,41.864652,31271.000000,31558.000000,27698.000000,27436.000000
9.843000,3.845436,3.998848,-0.009213,3.224947,3.927203,-0.000479,1.000000,1.000000,0.000000,44.093996,47.014572,45.905241,42.986191,28897.000000,30811.000000,30084.000000,28171.000000
9.893000,3.441676,3.478202,-0.009343,2.754293,1.505521,-0.003717,0.000000,0.000000,0.000000,49.356832,40.267033,40.637827,49.738308,32346.000000,26389.000000,26632.000000,32596.000000
9.943000,2.981909,2.487679,-0.009603,2.408796,1.654792,-0.007806,0.000000,0.000000,0.000000,47.370108,44.760815,42.615396,45.252155,31044.000000,29334.000000,27928.000000,29656.000000
9.993000,2.151888,1.823280,-0.010063,0.170857,-1.213092,-0.000374,-1.000000,0.000000,0.000000,46.721599,47.109178,43.273060,42.896162,30619.000000,30873.000000,28359.000000,28112.000000
10.043000,1.272888,1.529550,-0.010163,1.374369,-0.014281,-0.007032,-1.000000,0.000000,0.000000,41.803616,48.662547,48.194095,41.338216,27396.000000,31891.000000,31584.000000,27091.000000
10.093000,0.102394,1.452705,-0.010191,1.829263,2.723861,-0.005210,-2.000000,0.000000,0.000000,50.363928,40.637827,39.626154,49.372091,33006.000000,26632.000000,25969.000000,32356.000000
10.142000,-0.714615,0.675799,-0.010535,-1.726143,2.408735,-0.005540,-2.000000,0.000000,0.000000,41.150530,50.540932,48.842603,39.464408,26968.000000,33122.000000,32009.000000,25863.000000
10.192000,-1.405087,0.077117,-0.010824,-2.660938,1.058202,-0.003348,-3.000000,0.000000,0.000000,43.741512,48.386358,46.248569,41.622034,28666.000000,31710.000000,30309.000000,27277.000000
10.242000,-2.158782,0.041096,-0.010865,-0.748916,1.900817,0.001949,-3.000000,0.000000,0.000000,45.609216,43.797971,44.390021,46.202792,29890.000000,28703.000000,29091.000000,30279.000000
10.292000,-2.680559,-0.144469,-0.010869,-0.230663,-0.342271,0.004972,-4.000000,0.000000,0.000000,46.332494,47.605097,43.666743,42.394141,30364.000000,31198.000000,28617.000000,27783.000000
10.342000,-3.457590,-0.069822,-0.010689,-0.467876,1.048405,-0.001998,-4.000000,0.000000,0.000000,47.043565,44.753185,42.952621,45.250629,30830.000000,29329.000000,28149.000000,29655.000000
10.392000,-3.892132,-0.061802,-0.010677,-3.659542,0.305836,0.002871,-5.000000,0.000000,0.000000,48.117800,48.130007,41.886015,41.864652,31534.000000,31542.000000,27450.000000,27436.000000
10.442000,-4.459330,-0.292908,-0.010773,-4.628087,0.171013,0.000102,-5.000000,0.000000,0.000000,44.974441,46.973373,45.026322,43.024338,29474.000000,30784.000000,29508.000000,28196.000000
10.492000,-5.100310,-0.179419,-0.010745,-4.913083,-0.149036,0.003973,-6.000000,0.000000,0.000000,45.046159,45.821317,44.953079,44.179446,29521.000000,30029.000000,29460.000000,28953.000000
10.542000,-5.995522,0.228500,-0.010469,-6.190749,1.178774,-0.000674,-6.000000,0.000000,0.000000,46.497292,42.590982,43.495842,47.414359,30472.000000,27912.000000,28505.000000,31073.000000
10.592000,-6.908137,0.044013,-0.010536,-5.288256,0.856208,-0.003429,-7.000000,0.000000,0.000000,41.818875,46.886397,48.180362,43.114366,27406.000000,30727.000000,31575.000000,28255.000000
10.642000,-7.656610,0.083071,-0.010461,-5.504005,0.670551,0.005832,-7.000000,0.000000,0.000000,43.175402,42.710002,46.839094,47.275502,28295.000000,27990.000000,30696.000000,30982.000000
10.692000,-8.193266,0.245727,-0.010368,-6.819533,-0.038480,0.002012,-8.000000,0.000000,0.000000,46.712444,39.090562,43.292897,50.904097,30613.000000,25618.000000,28372.000000,33360.000000
10.743000,-8.606381,0.590658,-0.010231,-4.309365,1.686621,0.000816,-8.000000,0.000000,0.000000,53.018997,46.796368,36.990921,43.193713,34746.000000,30668.000000,24242.000000,28307.000000
10.792000,-9.487284,0.378854,-0.010378,-9.932487,2.363010,0.000617,-9.000000,0.000000,0.000000,49.231708,41.359579,40.767529,48.641184,32264.000000,27105.000000,26717.000000,31877.000000
10.842000,-9.885041,0.209405,-0.010384,-6.550147,-1.319929,-0.000904,-9.000000,0.000000,0.000000,48.467231,46.771954,41.533532,43.227283,31763.000000,30652.000000,27219.000000,28329.000000
10.890000,-10.704674,0.124077,-0.010452,-9.474817,-0.110698,-0.005748,-10.000000,0.000000,0.000000,40.804150,49.205768,49.192035,40.796521,26741.000000,32247.000000,32238.000000,26736.000000
10.938000,-11.669169,0.055123,-0.010465,-9.035398,0.284017,-0.004975,-10.000000,0.000000,0.000000,42.748150,45.047684,47.246509,44.957656,28015.000000,29522.000000,30963.000000,29463.000000
10.988000,-12.419293,-0.003628,-0.010570,-8.458617,-0.766774,-0.003155,-11.000000,0.000000,0.000000,44.003967,45.513085,45.992218,44.490730,28838.000000,29827.000000,30141.000000,29157.000000
11.039000,-13.391530,0.166117,-0.010533,-10.816005,1.003150,0.003466,-11.000000,0.000000,0.000000,43.839170,46.417945,46.169223,43.573663,28730.000000,30420.000000,30257.000000,28556.000000
11.088000,-14.052866,0.193932,-0.010448,-10.989020,1.346938,0.007489,-12.000000,0.000000,0.000000,48.270390,41.072709,41.739528,48.917372,31634.000000,26917.000000,27354.000000,32058.000000
11.138000,-14.899997,0.081601,-0.010558,-9.105357,1.646129,0.000739,-12.000000,0.000000,0.000000,42.975509,47.319753,47.025254,42.679484,28164.000000,31011.000000,30818.000000,27970.000000
11.187000,-15.673134,0.241889,-0.010433,-10.099450,0.175438,0.000756,-13.000000,0.000000,0.000000,48.091859,48.896010,41.910430,41.101701,31517.000000,32044.000000,27466.000000,26936.000000
11.236000,-16.374907,-0.007186,-0.010545,-9.102046,-2.109197,-0.000915,-13.000000,0.000000,0.000000,42.948043,49.941253,47.046616,40.062562,28146.000000,32729.000000,30832.000000,26255.000000
11.286000,-17.113768,-0.276939,-0.010608,-10.062230,0.835540,-0.004850,-14.000000,0.000000,0.000000,42.761883,45.178912,47.234302,44.824903,28024.000000,29608.000000,30955.000000,29376.000000
11.335000,-17.814854,-0.302056,-0.010694,-13.003362,0.288237,0.002119,-14.000000,0.000000,0.000000,44.728771,44.031434,45.281147,45.958648,29313.000000,28856.000000,29675.000000,30119.000000
11.386000,-18.506901,-0.253021,-0.010669,-13.464115,0.638932,0.004073,-15.000000,0.000000,0.000000,47.113756,44.084840,42.896162,45.905241,30876.000000,28891.000000,28112.000000,30084.000000
11.435000,-19.204501,-0.202910,-0.010655,-13.735680,-1.446025,0.007531,-15.000000,0.000000,0.000000,47.627985,42.336156,42.375830,47.658503,31213.000000,27745.000000,27771.000000,31233.000000
11.486000,-19.888932,0.034863,-0.010480,-13.882936,-0.502131,-0.000599,-16.000000,0.000000,0.000000,46.958114,43.744564,43.041123,46.256199,30774.000000,28668.000000,28207.000000,30314.000000
11.535000,-20.246415,-0.070630,-0.010490,-14.994697,-1.646155,-0.000656,-16.000000,0.000000,0.000000,38.913558,51.963073,51.087205,38.036164,25502.000000,34054.000000,33480.000000,24927.000000
11.585000,-20.964911,-0.026684,-0.010507,-14.147518,3.034495,-0.002004,-17.000000,0.000000,0.000000,46.889448,41.623560,43.112840,48.372625,30729.000000,27278.000000,28254.000000,31701.000000
11.635000,-21.654106,-0.391577,-0.010675,-15.461417,0.240012,-0.001577,-17.000000,0.000000,0.000000,48.201724,47.939269,41.802090,42.056916,31589.000000,31417.000000,27395.000000,27562.000000
11.685000,-22.535184,-0.483212,-0.010737,-14.098401,1.782648,-0.001566,-18.000000,0.000000,0.000000,47.057298,48.906691,42.943465,41.092546,30839.000000,32051.000000,28143.000000,26930.000000
11.735000,-23.400639,-0.410332,-0.010791,-17.609844,1.135679,0.006951,-18.000000,0.000000,0.000000,50.310521,41.417563,39.691768,48.580148,32971.000000,27143.000000,26012.000000,31837.000000
11.785000,-23.864460,-0.474138,-0.010794,-15.124284,1.977005,-0.000643,-19.000000,0.000000,0.000000,45.693141,46.692607,44.306096,43.308156,29945.000000,30600.000000,29036.000000,28382.000000
11.835000,-24.884596,-0.373598,-0.010784,-16.927879,-2.142922,-0.001526,-19.000000,0.000000,0.000000,39.169909,46.811627,50.829328,43.187610,25670.000000,30678.000000,33311.000000,28303.000000
11.886000,-25.538570,-0.298489,-0.010878,-20.397351,-1.160190,-0.003121,-20.000000,0.000000,0.000000,44.582284,43.291371,45.403220,46.723125,29217.000000,28371.000000,29755.000000,30620.000000
11.934000,-26.541082,-0.140374,-0.010741,-17.468061,1.083779,0.001074,-20.000000,0.000000,0.000000,45.448997,44.246586,44.562448,45.741970,29785.000000,28997.000000,29204.000000,29977.000000
11.984000,-26.907471,-0.016980,-0.010762,-19.477885,-2.840119,0.005148,-19.000000,0.000000,0.000000,44.618906,40.071717,45.383383,49.925994,29241.000000,26261.000000,29742.000000,32719.000000
12.033000,-27.438790,-0.029135,-0.010761,-21.056853,1.684928,0.005040,-19.000000,0.000000,0.000000,47.214466,35.626764,42.787823,54.370947,30942.000000,23348.000000,28041.000000,35632.000000
12.084000,-27.294158,-0.161297,-0.010689,-18.432169,1.006037,0.000709,-18.000000,0.000000,0.000000,47.905699,41.519799,42.093538,48.479438,31395.000000,27210.000000,27586.000000,31771.000000
